X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
-84.277619,46.589873,0,0,133,295.6,,,,,,,,,,,,,,,,,,,,,,
-84.277661,46.58988,0,0,134,295.8,,,,,,,,,,,,,,,,,,,,,,
-84.277685,46.589885,0,0,135,296,,,,,,,,,,,,,,,,,,,,,,
-84.27772,46.589903,0,0,136,296.1,,,,,,,,,,,,,,,,,,,,,,
-84.277757,46.589931,0,0,137,296.2,,,,,,,,,,,,,,,,,,,,,,
-84.277772,46.589946,0,0,138,296.2,,,,,,,,,,,,,,,,,,,,,,
-84.277818,46.58997,0,0,139,296.2,,,,,,,,,,,,,,,,,,,,,,
-84.277837,46.589978,0,0,140,296.2,,,,,,,,,,,,,,,,,,,,,,
-84.277878,46.590001,0,0,141,296.1,,,,,,,,,,,,,,,,,,,,,,
-84.277899,46.590024,0,0,142,296.1,,,,,,,,,,,,,,,,,,,,,,
-84.277933,46.590051,0,0,143,296.2,,,,,,,,,,,,,,,,,,,,,,
-84.277947,46.590056,0,0,144,296.2,,,,,,,,,,,,,,,,,,,,,,
-84.277972,46.590077,0,0,145,296.2,,,,,,,,,,,,,,,,,,,,,,
-84.277999,46.590088,0,0,146,296.2,,,,,,,,,,,,,,,,,,,,,,
-84.277991,46.590095,0,0,147,296.2,,,,,,,,,,,,,,,,,,,,,,
-84.278006,46.590104,0,0,148,296.2,,,,,,,,,,,,,,,,,,,,,,
-84.27803,46.590128,0,0,149,296.3,,,,,,,,,,,,,,,,,,,,,,
-84.27806,46.590166,0,0,150,296.2,,,,,,,,,,,,,,,,,,,,,,
-84.278065,46.5902,0,0,151,296.2,,,,,,,,,,,,,,,,,,,,,,
-84.278066,46.590217,0,0,152,296.2,,,,,,,,,,,,,,,,,,,,,,
-84.27806,46.590262,0,0,153,296,,,,,,,,,,,,,,,,,,,,,,
-84.278021,46.59029,0,0,154,295.9,,,,,,,,,,,,,,,,,,,,,,
-84.277985,46.590301,0,0,155,295.8,,,,,,,,,,,,,,,,,,,,,,
-84.277949,46.590317,0,0,156,295.7,,,,,,,,,,,,,,,,,,,,,,
-84.277938,46.59032,0,0,157,295.7,,,,,,,,,,,,,,,,,,,,,,
-84.277897,46.590342,0,0,158,295.4,,,,,,,,,,,,,,,,,,,,,,
-84.277875,46.590353,0,0,159,295.4,,,,,,,,,,,,,,,,,,,,,,
-84.277823,46.590367,0,0,160,295.2,,,,,,,,,,,,,,,,,,,,,,
-84.277783,46.590381,0,0,161,295.1,,,,,,,,,,,,,,,,,,,,,,
-84.277728,46.590407,0,0,162,295,,,,,,,,,,,,,,,,,,,,,,
-84.277739,46.590439,0,0,163,294.9,,,,,,,,,,,,,,,,,,,,,,
-84.277739,46.590454,0,0,164,294.9,,,,,,,,,,,,,,,,,,,,,,
-84.277771,46.590484,0,0,165,294.9,,,,,,,,,,,,,,,,,,,,,,
-84.277776,46.590497,0,0,166,294.8,,,,,,,,,,,,,,,,,,,,,,
-84.277781,46.590529,0,0,167,294.6,,,,,,,,,,,,,,,,,,,,,,
-84.277779,46.590539,0,0,168,294.6,,,,,,,,,,,,,,,,,,,,,,
-84.277783,46.590575,0,0,169,294.3,,,,,,,,,,,,,,,,,,,,,,
-84.277782,46.590605,0,0,170,294.1,,,,,,,,,,,,,,,,,,,,,,
-84.277777,46.590613,0,0,171,294.1,,,,,,,,,,,,,,,,,,,,,,
-84.277789,46.590648,0,0,172,293.9,,,,,,,,,,,,,,,,,,,,,,
-84.277798,46.590689,0,0,173,293.8,,,,,,,,,,,,,,,,,,,,,,
-84.27781,46.590727,0,0,174,293.4,,,,,,,,,,,,,,,,,,,,,,
-84.277817,46.590761,0,0,175,293.2,,,,,,,,,,,,,,,,,,,,,,
-84.277815,46.590776,0,0,176,293.2,,,,,,,,,,,,,,,,,,,,,,
-84.277818,46.590794,0,0,177,293,,,,,,,,,,,,,,,,,,,,,,
-84.277833,46.590826,0,0,178,292.7,,,,,,,,,,,,,,,,,,,,,,
-84.277837,46.590837,0,0,179,292.7,,,,,,,,,,,,,,,,,,,,,,
-84.277855,46.590872,0,0,180,292.3,,,,,,,,,,,,,,,,,,,,,,
-84.277868,46.5909,0,0,181,292.1,,,,,,,,,,,,,,,,,,,,,,
-84.277903,46.590924,0,0,182,292.3,,,,,,,,,,,,,,,,,,,,,,
-84.277918,46.59093,0,0,183,292.1,,,,,,,,,,,,,,,,,,,,,,
-84.277952,46.590947,0,0,184,292.3,,,,,,,,,,,,,,,,,,,,,,
-84.277972,46.59096,0,0,185,292.4,,,,,,,,,,,,,,,,,,,,,,
-84.277985,46.590997,0,0,186,292.2,,,,,,,,,,,,,,,,,,,,,,
-84.277984,46.591016,0,0,187,291.9,,,,,,,,,,,,,,,,,,,,,,
-84.278008,46.591043,0,0,188,291.9,,,,,,,,,,,,,,,,,,,,,,
-84.278032,46.591066,0,0,189,292.1,,,,,,,,,,,,,,,,,,,,,,
-84.278049,46.5911,0,0,190,291.9,,,,,,,,,,,,,,,,,,,,,,
-84.278049,46.591115,0,0,191,291.7,,,,,,,,,,,,,,,,,,,,,,
-84.278054,46.591149,0,0,192,291.5,,,,,,,,,,,,,,,,,,,,,,
-84.278063,46.591176,0,0,193,291.8,,,,,,,,,,,,,,,,,,,,,,
-84.278072,46.591188,0,0,194,291.8,,,,,,,,,,,,,,,,,,,,,,
-84.278096,46.591219,0,0,195,291.8,,,,,,,,,,,,,,,,,,,,,,
-84.278102,46.591247,0,0,196,292.2,,,,,,,,,,,,,,,,,,,,,,
-84.278115,46.591284,0,0,197,292.5,,,,,,,,,,,,,,,,,,,,,,
-84.278148,46.591307,0,0,198,293,,,,,,,,,,,,,,,,,,,,,,
-84.278156,46.591316,0,0,199,293.2,,,,,,,,,,,,,,,,,,,,,,
-84.278182,46.591357,0,0,200,293.5,,,,,,,,,,,,,,,,,,,,,,
-84.278217,46.591397,0,0,201,294.5,,,,,,,,,,,,,,,,,,,,,,
-84.278233,46.591426,0,0,202,295.5,,,,,,,,,,,,,,,,,,,,,,
-84.278253,46.591457,0,0,203,295.9,,,,,,,,,,,,,,,,,,,,,,
-84.278261,46.591487,0,0,204,296.3,,,,,,,,,,,,,,,,,,,,,,
-84.278268,46.591495,0,0,205,296.7,,,,,,,,,,,,,,,,,,,,,,
-84.27831,46.591513,0,0,206,297.3,,,,,,,,,,,,,,,,,,,,,,
-84.278321,46.591517,0,0,207,298.2,,,,,,,,,,,,,,,,,,,,,,
-84.278361,46.591515,0,0,208,298.2,,,,,,,,,,,,,,,,,,,,,,
-84.278375,46.591513,0,0,209,298.2,,,,,,,,,,,,,,,,,,,,,,
-84.278389,46.591511,0,0,210,298.2,,,,,,,,,,,,,,,,,,,,,,
-84.278434,46.59149,0,0,211,298.5,,,,,,,,,,,,,,,,,,,,,,
-84.278454,46.591488,0,0,212,298.7,,,,,,,,,,,,,,,,,,,,,,
