X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
-84.277953,46.590008,0,0,191,295.1,2024/09/14 18:00:34+00,,,,,,,,,,,,,,,,,,,,,
-84.277946,46.59002,0,0,192,295.2,2024/09/14 18:00:35+00,,,,,,,,,,,,,,,,,,,,,
-84.277942,46.590049,0,0,193,295.3,2024/09/14 18:00:36+00,,,,,,,,,,,,,,,,,,,,,
-84.277941,46.590057,0,0,194,295.3,2024/09/14 18:00:37+00,,,,,,,,,,,,,,,,,,,,,
-84.277952,46.590098,0,0,195,295.4,2024/09/14 18:00:38+00,,,,,,,,,,,,,,,,,,,,,
-84.277959,46.590117,0,0,196,295.5,2024/09/14 18:00:39+00,,,,,,,,,,,,,,,,,,,,,
-84.277965,46.590154,0,0,197,295.6,2024/09/14 18:00:40+00,,,,,,,,,,,,,,,,,,,,,
-84.277959,46.590189,0,0,198,295.6,2024/09/14 18:00:41+00,,,,,,,,,,,,,,,,,,,,,
-84.277943,46.590229,0,0,199,295.6,2024/09/14 18:00:42+00,,,,,,,,,,,,,,,,,,,,,
-84.277913,46.590261,0,0,200,295.7,2024/09/14 18:00:43+00,,,,,,,,,,,,,,,,,,,,,
-84.277886,46.590305,0,0,201,295.7,2024/09/14 18:00:44+00,,,,,,,,,,,,,,,,,,,,,
-84.277829,46.590336,0,0,202,295.7,2024/09/14 18:00:45+00,,,,,,,,,,,,,,,,,,,,,
-84.277772,46.590371,0,0,203,295.8,2024/09/14 18:00:46+00,,,,,,,,,,,,,,,,,,,,,
-84.277716,46.5904,0,0,204,295.9,2024/09/14 18:00:47+00,,,,,,,,,,,,,,,,,,,,,
-84.277664,46.590428,0,0,205,296,2024/09/14 18:00:48+00,,,,,,,,,,,,,,,,,,,,,
-84.277638,46.59045,0,0,206,296.1,2024/09/14 18:00:49+00,,,,,,,,,,,,,,,,,,,,,
-84.277607,46.590481,0,0,207,296.1,2024/09/14 18:00:50+00,,,,,,,,,,,,,,,,,,,,,
-84.277598,46.590489,0,0,208,296.2,2024/09/14 18:00:51+00,,,,,,,,,,,,,,,,,,,,,
-84.277571,46.590516,0,0,209,296.2,2024/09/14 18:00:52+00,,,,,,,,,,,,,,,,,,,,,
-84.277563,46.590525,0,0,210,296.2,2024/09/14 18:00:53+00,,,,,,,,,,,,,,,,,,,,,
-84.277556,46.590534,0,0,211,296.2,2024/09/14 18:00:54+00,,,,,,,,,,,,,,,,,,,,,
-84.27754,46.590552,0,0,212,296.3,2024/09/14 18:00:55+00,,,,,,,,,,,,,,,,,,,,,
-84.277528,46.590585,0,0,213,296.3,2024/09/14 18:00:56+00,,,,,,,,,,,,,,,,,,,,,
-84.277523,46.59062,0,0,214,296.3,2024/09/14 18:00:57+00,,,,,,,,,,,,,,,,,,,,,
-84.277526,46.590629,0,0,215,296.3,2024/09/14 18:00:58+00,,,,,,,,,,,,,,,,,,,,,
-84.277543,46.590657,0,0,216,296.4,2024/09/14 18:00:59+00,,,,,,,,,,,,,,,,,,,,,
-84.277565,46.59069,0,0,217,296.4,2024/09/14 18:01:00+00,,,,,,,,,,,,,,,,,,,,,
-84.277579,46.590726,0,0,218,296.4,2024/09/14 18:01:01+00,,,,,,,,,,,,,,,,,,,,,
-84.277586,46.590754,0,0,219,296.4,2024/09/14 18:01:02+00,,,,,,,,,,,,,,,,,,,,,
-84.277591,46.590764,0,0,220,296.4,2024/09/14 18:01:03+00,,,,,,,,,,,,,,,,,,,,,
-84.27762,46.590813,0,0,221,296.4,2024/09/14 18:01:04+00,,,,,,,,,,,,,,,,,,,,,
-84.277648,46.590857,0,0,222,296.5,2024/09/14 18:01:05+00,,,,,,,,,,,,,,,,,,,,,
-84.27767,46.590894,0,0,223,296.5,2024/09/14 18:01:06+00,,,,,,,,,,,,,,,,,,,,,
-84.277698,46.590921,0,0,224,296.5,2024/09/14 18:01:07+00,,,,,,,,,,,,,,,,,,,,,
-84.277741,46.590947,0,0,225,296.6,2024/09/14 18:01:08+00,,,,,,,,,,,,,,,,,,,,,
-84.27778,46.590969,0,0,226,296.6,2024/09/14 18:01:09+00,,,,,,,,,,,,,,,,,,,,,
-84.277805,46.590995,0,0,227,296.7,2024/09/14 18:01:10+00,,,,,,,,,,,,,,,,,,,,,
-84.277816,46.591004,0,0,228,296.7,2024/09/14 18:01:11+00,,,,,,,,,,,,,,,,,,,,,
-84.277858,46.591026,0,0,229,296.7,2024/09/14 18:01:12+00,,,,,,,,,,,,,,,,,,,,,
-84.277905,46.591055,0,0,230,296.8,2024/09/14 18:01:13+00,,,,,,,,,,,,,,,,,,,,,
-84.277939,46.591087,0,0,231,296.9,2024/09/14 18:01:14+00,,,,,,,,,,,,,,,,,,,,,
-84.277966,46.591122,0,0,232,296.9,2024/09/14 18:01:15+00,,,,,,,,,,,,,,,,,,,,,
-84.277984,46.591159,0,0,233,297,2024/09/14 18:01:16+00,,,,,,,,,,,,,,,,,,,,,
-84.277993,46.591173,0,0,234,297,2024/09/14 18:01:17+00,,,,,,,,,,,,,,,,,,,,,
-84.277995,46.591211,0,0,235,297.1,2024/09/14 18:01:18+00,,,,,,,,,,,,,,,,,,,,,
-84.277996,46.591223,0,0,236,297.1,2024/09/14 18:01:19+00,,,,,,,,,,,,,,,,,,,,,
