longitude,latitude,annotation
-17.82461,25.11754,outdoor
-17.82468,25.11746,outdoor
-17.82474,25.11738,outdoor
-17.8248,25.11729,outdoor
-17.82485,25.11721,outdoor
-17.82491,25.11712,outdoor
-17.82495,25.11704,outdoor
-17.825,25.11695,outdoor
-17.82503,25.11687,outdoor
-17.82507,25.11679,outdoor
-17.82509,25.1167,outdoor
-17.82512,25.11663,outdoor
-17.82513,25.11656,outdoor
-17.82515,25.11644,outdoor
-17.82515,25.1164,outdoor
-17.82516,25.11637,outdoor
-17.82516,25.11634,outdoor
-17.82516,25.1163,outdoor
-17.82516,25.11629,outdoor
-17.82517,25.11626,outdoor
-17.82517,25.11625,outdoor
-17.82517,25.11623,outdoor
-17.82517,25.11621,outdoor
-17.82518,25.1162,outdoor
-17.82518,25.11618,outdoor
-17.82518,25.11617,outdoor
-17.82518,25.11615,outdoor
-17.82518,25.11613,outdoor
-17.82519,25.11612,outdoor
-17.82519,25.11611,outdoor
-17.82519,25.1161,outdoor
-17.82519,25.11609,outdoor
-17.82519,25.11608,outdoor
-17.82519,25.11606,outdoor
-17.82519,25.11605,outdoor
-17.82519,25.11604,outdoor
-17.82519,25.11603,outdoor
-17.8252,25.11602,outdoor
-17.8252,25.11602,outdoor
-17.8252,25.11601,outdoor
-17.8252,25.116,outdoor
-17.8252,25.11599,outdoor
-17.8252,25.11599,outdoor
-17.8252,25.11599,outdoor
-17.8252,25.11598,outdoor
-17.8252,25.11597,outdoor
-17.8252,25.11596,outdoor
-17.8252,25.11595,outdoor
-17.82519,25.11594,outdoor
-17.8252,25.11593,outdoor
-17.8252,25.11592,outdoor
-17.8252,25.1159,outdoor
-17.82521,25.11589,outdoor
-17.82521,25.11588,outdoor
-17.82521,25.11588,outdoor
-17.82521,25.11587,outdoor
-17.82521,25.11586,outdoor
-17.82521,25.11585,outdoor
-17.82521,25.11585,outdoor
-17.82521,25.11584,outdoor
-17.82522,25.11583,outdoor
-17.82522,25.11583,outdoor
-17.82522,25.11583,outdoor
-17.82522,25.11583,outdoor
-17.82522,25.11582,outdoor
-17.82522,25.11582,outdoor
-17.82522,25.11582,outdoor
-17.82523,25.11582,outdoor
-17.82523,25.11582,outdoor
-17.82523,25.11582,outdoor
-17.82523,25.11582,outdoor
-17.82523,25.11582,outdoor
-17.82523,25.11582,outdoor
-17.82523,25.11582,outdoor
-17.82523,25.11582,outdoor
-17.82747,25.11381,outdoor
-17.82757,25.11383,outdoor
-17.82765,25.11388,outdoor
-17.82775,25.11393,outdoor
-17.82783,25.11398,outdoor
-17.8279,25.11403,outdoor
-17.82797,25.11407,outdoor
-17.82804,25.11411,outdoor
-17.82811,25.11415,outdoor
-17.82818,25.11418,outdoor
-17.82825,25.11421,outdoor
-17.82833,25.11423,outdoor
-17.82841,25.11424,outdoor
-17.82849,25.11423,outdoor
-17.82857,25.11422,outdoor
-17.82864,25.11419,outdoor
-17.82872,25.11415,outdoor
-17.82879,25.1141,outdoor
-17.82886,25.11406,outdoor
-17.82893,25.11401,outdoor
-17.82901,25.11397,outdoor
-17.82908,25.11393,outdoor
-17.82916,25.11389,outdoor
-17.82924,25.11385,outdoor
-17.82932,25.11382,outdoor
-17.8294,25.11379,outdoor
-17.82948,25.11375,outdoor
-17.82956,25.11372,outdoor
-17.82963,25.11369,outdoor
-17.82971,25.11367,outdoor
-17.82979,25.11364,outdoor
-17.82986,25.11362,outdoor
-17.82993,25.11359,outdoor
-17.83001,25.11356,outdoor
-17.83007,25.11353,outdoor
-17.83014,25.1135,outdoor
-17.8302,25.11347,outdoor
-17.83026,25.11344,outdoor
-17.83031,25.11341,outdoor
-17.83036,25.11338,outdoor
-17.83041,25.11335,outdoor
-17.83046,25.11332,outdoor
-17.83051,25.11329,outdoor
-17.83055,25.11327,outdoor
-17.83059,25.11324,outdoor
-17.83063,25.11322,outdoor
-17.83066,25.1132,outdoor
-17.83069,25.11318,outdoor
-17.83071,25.11316,outdoor
-17.83072,25.11315,outdoor
-17.83073,25.11314,outdoor
-17.83076,25.11312,outdoor
-17.83077,25.11312,outdoor
-17.83078,25.11311,outdoor
-17.83079,25.1131,outdoor
-17.83081,25.11308,outdoor
-17.83082,25.11307,outdoor
-17.83083,25.11306,outdoor
-17.83084,25.11305,outdoor
-17.83085,25.11304,outdoor
-17.83086,25.11303,outdoor
-17.83087,25.11302,outdoor
-17.83088,25.11301,outdoor
-17.83089,25.113,outdoor
-17.83091,25.11298,outdoor
-17.83091,25.11297,outdoor
-17.83092,25.11297,outdoor
-17.83093,25.11295,outdoor
-17.83094,25.11294,outdoor
-17.83094,25.11294,outdoor
-17.83095,25.11293,outdoor
-17.83096,25.11292,outdoor
-17.83096,25.11292,outdoor
-17.83096,25.11291,outdoor
-17.83097,25.1129,outdoor
-17.83097,25.11289,outdoor
-17.83097,25.11289,outdoor
-17.83098,25.11288,outdoor
-17.83098,25.11287,outdoor
-17.83098,25.11287,outdoor
-17.83099,25.11287,outdoor
-17.83099,25.11286,outdoor
-17.83099,25.11286,outdoor
-17.831,25.11285,outdoor
-17.831,25.11285,outdoor
-17.831,25.11285,outdoor
-17.831,25.11284,outdoor
-17.83101,25.11284,outdoor
-17.83101,25.11283,outdoor
-17.83101,25.11283,outdoor
-17.83101,25.11282,outdoor
-17.83102,25.11282,outdoor
-17.83102,25.11281,outdoor
-17.83103,25.1128,outdoor
-17.83103,25.1128,outdoor
-17.83103,25.11279,outdoor
-17.83103,25.11279,outdoor
-17.83103,25.11278,outdoor
-17.83103,25.11278,outdoor
-17.83103,25.11278,outdoor
-17.83103,25.11278,outdoor
-17.83103,25.11278,outdoor
-17.83103,25.11278,outdoor
-17.83103,25.11278,outdoor
-17.83103,25.11278,outdoor
-17.83103,25.11278,outdoor
-17.83103,25.11278,outdoor
-17.83103,25.11278,outdoor
-17.83103,25.11278,outdoor
-17.82762,25.11365,outdoor
-17.82753,25.1136,outdoor
-17.82745,25.11356,outdoor
-17.82734,25.11352,outdoor
-17.82726,25.1135,outdoor
-17.82717,25.1135,outdoor
-17.82709,25.1135,outdoor
-17.82701,25.11351,outdoor
-17.82694,25.11354,outdoor
-17.82687,25.11358,outdoor
-17.8268,25.11363,outdoor
-17.82674,25.11368,outdoor
-17.82668,25.11374,outdoor
-17.82663,25.11381,outdoor
-17.82658,25.11388,outdoor
-17.82654,25.11395,outdoor
-17.82651,25.11403,outdoor
-17.82648,25.11411,outdoor
-17.82645,25.1142,outdoor
-17.82642,25.11429,outdoor
-17.82638,25.11438,outdoor
-17.82635,25.11447,outdoor
-17.82632,25.11457,outdoor
-17.82629,25.11466,outdoor
-17.82626,25.11476,outdoor
-17.82623,25.11485,outdoor
-17.8262,25.11495,outdoor
-17.82617,25.11505,outdoor
-17.82613,25.11514,outdoor
-17.8261,25.11523,outdoor
-17.82606,25.11533,outdoor
-17.82603,25.11541,outdoor
-17.826,25.1155,outdoor
-17.82597,25.11557,outdoor
-17.82595,25.11564,outdoor
-17.82592,25.1157,outdoor
-17.8259,25.11576,outdoor
-17.82588,25.1158,outdoor
-17.82587,25.11584,outdoor
-17.82585,25.11587,outdoor
-17.82584,25.1159,outdoor
-17.82582,25.11594,outdoor
-17.82582,25.11594,outdoor
-17.82581,25.11597,outdoor
-17.8258,25.11598,outdoor
-17.82578,25.116,outdoor
-17.82577,25.11601,outdoor
-17.82576,25.11604,outdoor
-17.82574,25.11606,outdoor
-17.82571,25.11609,outdoor
-17.82569,25.11612,outdoor
-17.82566,25.11614,outdoor
-17.82563,25.11616,outdoor
-17.8256,25.11618,outdoor
-17.82557,25.1162,outdoor
-17.82555,25.11621,outdoor
-17.82552,25.11621,outdoor
-17.82551,25.11621,outdoor
-17.82548,25.11622,outdoor
-17.82547,25.11621,outdoor
-17.82544,25.11621,outdoor
-17.82543,25.11621,outdoor
-17.8254,25.1162,outdoor
-17.82539,25.11619,outdoor
-17.82537,25.11617,outdoor
-17.82536,25.11617,outdoor
-17.82533,25.11615,outdoor
-17.82532,25.11614,outdoor
-17.82531,25.11613,outdoor
-17.82528,25.1161,outdoor
-17.82527,25.11608,outdoor
-17.82526,25.11607,outdoor
-17.82525,25.11606,outdoor
-17.82525,25.11604,outdoor
-17.82524,25.11603,outdoor
-17.82524,25.11602,outdoor
-17.82524,25.11601,outdoor
-17.82523,25.11599,outdoor
-17.82523,25.11598,outdoor
-17.82523,25.11597,outdoor
-17.82523,25.11596,outdoor
-17.82523,25.11594,outdoor
-17.82523,25.11593,outdoor
-17.82523,25.11592,outdoor
-17.82523,25.11591,outdoor
-17.82523,25.1159,outdoor
-17.82523,25.11589,outdoor
-17.82523,25.11588,outdoor
-17.82523,25.11587,outdoor
-17.82523,25.11586,outdoor
-17.82523,25.11585,outdoor
-17.82524,25.11585,outdoor
-17.82524,25.11584,outdoor
-17.82524,25.11583,outdoor
-17.82524,25.11583,outdoor
-17.82524,25.11582,outdoor
-17.82523,25.11581,outdoor
-17.82523,25.11581,outdoor
-17.82523,25.11581,outdoor
-17.82523,25.11581,outdoor
-17.82523,25.11581,outdoor
-17.82523,25.11581,outdoor
-17.82523,25.11581,outdoor
-17.82523,25.11581,outdoor
-17.82523,25.11581,outdoor
-17.82523,25.11581,outdoor
-17.82523,25.11581,outdoor
-17.82523,25.11581,outdoor
-17.82523,25.11581,outdoor
-17.82523,25.11581,outdoor
-17.82523,25.11581,outdoor
-17.82523,25.11581,outdoor
-17.82523,25.11581,outdoor
-17.82523,25.11581,outdoor
-17.82523,25.11581,outdoor
-17.82523,25.11581,outdoor
-17.82523,25.11581,outdoor
-17.82523,25.11581,outdoor
-17.82523,25.11581,outdoor
-17.82523,25.11581,outdoor
-17.82523,25.11581,outdoor
-17.82523,25.11581,outdoor
-17.82523,25.11581,outdoor
-17.82523,25.11581,outdoor
-17.82523,25.11581,outdoor
-17.82523,25.11581,outdoor
-17.82523,25.11581,outdoor
-17.82523,25.11581,outdoor
-17.82523,25.11581,outdoor
-17.82523,25.11581,outdoor
-17.82523,25.11581,outdoor
-17.82523,25.11581,outdoor
-17.82523,25.11581,outdoor
-17.82523,25.11581,outdoor
-17.82523,25.11581,outdoor
-17.82523,25.1158,outdoor
-17.82523,25.1158,outdoor
-17.82523,25.1158,outdoor
-17.82524,25.11581,outdoor
-17.82524,25.11581,outdoor
-17.82524,25.1158,outdoor
-17.82523,25.11579,outdoor
-17.82523,25.11579,outdoor
-17.82524,25.11579,outdoor
-17.82524,25.1158,outdoor
-17.82525,25.1158,outdoor
-17.82526,25.11581,outdoor
-17.82526,25.11581,outdoor
-17.82527,25.11581,outdoor
-17.82527,25.11581,outdoor
-17.82527,25.11581,outdoor
-17.82527,25.11581,outdoor
-17.82524,25.1158,outdoor
-17.82524,25.1158,outdoor
-17.82523,25.1158,outdoor
-17.82523,25.1158,outdoor
-17.82523,25.1158,outdoor
-17.82523,25.1158,outdoor
-17.82523,25.1158,outdoor
-17.82523,25.1158,outdoor
-17.82523,25.1158,outdoor
-17.82523,25.1158,outdoor
-17.82523,25.1158,outdoor
-17.82521,25.1158,outdoor
-17.8252,25.1158,outdoor
-17.8252,25.11579,outdoor
-17.8252,25.11579,outdoor
-17.8252,25.11579,outdoor
-17.8252,25.11579,outdoor
-17.8252,25.11579,outdoor
-17.8252,25.11579,outdoor
-17.8252,25.11579,outdoor
-17.8252,25.11579,outdoor
-17.8252,25.11579,outdoor
-17.8252,25.11579,outdoor
-17.8252,25.11579,outdoor
-17.8252,25.11579,outdoor
-17.8252,25.11579,outdoor
-17.8252,25.11579,outdoor
-17.8252,25.11579,outdoor
-17.8252,25.11579,outdoor
-17.8252,25.11579,outdoor
-17.82519,25.11579,outdoor
-17.8252,25.11579,outdoor
-17.8252,25.11579,outdoor
-17.8252,25.11579,outdoor
-17.8252,25.11579,outdoor
-17.82519,25.11579,outdoor
-17.82519,25.11579,outdoor
-17.82519,25.11579,outdoor
-17.82519,25.11579,outdoor
-17.8252,25.11579,outdoor
-17.8252,25.11579,outdoor
-17.8252,25.11579,outdoor
-17.82521,25.11578,outdoor
-17.82521,25.11578,outdoor
-17.82521,25.11578,outdoor
-17.82521,25.11578,outdoor
-17.82521,25.11578,outdoor
-17.82521,25.11578,outdoor
-17.82521,25.11578,outdoor
-17.82521,25.11578,outdoor
-17.82521,25.11578,outdoor
-17.82521,25.11578,outdoor
-17.82521,25.11578,outdoor
-17.82521,25.11578,outdoor
-17.82521,25.11578,outdoor
-17.82521,25.11578,outdoor
-17.82521,25.11578,outdoor
-17.82521,25.11578,outdoor
-17.82521,25.11578,outdoor
-17.82521,25.11578,outdoor
-17.82521,25.11578,outdoor
-17.82521,25.11578,outdoor
-17.82521,25.11578,outdoor
-17.82522,25.11578,outdoor
-17.82522,25.11578,outdoor
-17.82522,25.11578,outdoor
-17.82522,25.11578,outdoor
-17.82522,25.11578,outdoor
-17.82521,25.11578,outdoor
-17.82521,25.11578,outdoor
-17.82521,25.11578,outdoor
-17.82521,25.11578,outdoor
-17.82521,25.11578,outdoor
-17.82521,25.11578,outdoor
-17.82521,25.11578,outdoor
-17.82521,25.11578,outdoor
-17.82521,25.11578,outdoor
-17.82521,25.11578,outdoor
-17.82522,25.11578,outdoor
-17.82522,25.11578,outdoor
-17.82521,25.11578,outdoor
-17.82521,25.11578,outdoor
-17.82521,25.11578,outdoor
-17.82521,25.11578,outdoor
-17.82521,25.11578,outdoor
-17.82521,25.11578,outdoor
-17.82521,25.11578,outdoor
-17.82521,25.11578,outdoor
-17.82521,25.11578,outdoor
-17.82521,25.11578,outdoor
-17.82521,25.11578,outdoor
-17.82521,25.11578,outdoor
-17.82521,25.11578,outdoor
-17.82521,25.11578,outdoor
-17.82521,25.11578,outdoor
-17.82521,25.11578,outdoor
-17.82522,25.11578,outdoor
-17.82522,25.11578,outdoor
-17.82522,25.11578,outdoor
-17.82522,25.11578,outdoor
-17.82522,25.11578,outdoor
-17.82522,25.11578,outdoor
-17.82522,25.11578,outdoor
-17.82522,25.11578,outdoor
-17.82522,25.11578,outdoor
-17.82522,25.11578,outdoor
-17.82522,25.11578,outdoor
-17.82522,25.11578,outdoor
-17.82522,25.11578,outdoor
-17.82522,25.11578,outdoor
-17.82522,25.11578,outdoor
-17.82522,25.11578,outdoor
-17.82522,25.11578,outdoor
-17.82522,25.11578,outdoor
-17.82522,25.11578,outdoor
-17.82521,25.11578,outdoor
-17.82521,25.11578,outdoor
-17.82521,25.11578,outdoor
-17.82521,25.11578,outdoor
-17.82521,25.11578,outdoor
-17.82521,25.11578,outdoor
-17.82521,25.11578,outdoor
-17.82521,25.11578,outdoor
-17.82521,25.11578,outdoor
-17.82524,25.11582,outdoor
-17.82524,25.11582,outdoor
-17.82524,25.11582,outdoor
-17.82524,25.11582,outdoor
-17.82523,25.11582,outdoor
-17.82523,25.11582,outdoor
-17.82523,25.11582,outdoor
-17.82523,25.11581,outdoor
-17.82523,25.11581,outdoor
-17.82523,25.11581,outdoor
-17.82523,25.11581,outdoor
-17.82522,25.11581,outdoor
-17.82522,25.11581,outdoor
-17.82522,25.11581,outdoor
-17.82522,25.11581,outdoor
-17.82522,25.11581,outdoor
-17.82522,25.11581,outdoor
-17.82522,25.1158,outdoor
-17.82522,25.1158,outdoor
-17.82521,25.1158,outdoor
-17.82521,25.1158,outdoor
-17.82521,25.1158,outdoor
-17.82521,25.1158,outdoor
-17.82521,25.1158,outdoor
-17.82521,25.1158,outdoor
-17.82521,25.11579,outdoor
-17.82521,25.11579,outdoor
-17.8252,25.11579,outdoor
-17.8252,25.11579,outdoor
-17.8252,25.11579,outdoor
-17.82519,25.11581,outdoor
-17.82516,25.11581,outdoor
-17.82516,25.1158,outdoor
-17.82516,25.1158,outdoor
-17.82516,25.1158,outdoor
-17.82517,25.1158,outdoor
-17.82516,25.1158,outdoor
-17.82516,25.11579,outdoor
-17.82516,25.11579,outdoor
-17.82516,25.11579,outdoor
-17.82516,25.11578,outdoor
-17.82516,25.11578,outdoor
-17.82516,25.11578,outdoor
-17.82516,25.11578,outdoor
-17.82516,25.11578,outdoor
-17.82516,25.11578,outdoor
-17.82516,25.11578,outdoor
-17.82516,25.11577,outdoor
-17.82517,25.11577,outdoor
-17.82517,25.11577,outdoor
-17.82517,25.11577,outdoor
-17.82518,25.11577,outdoor
-17.82524,25.11576,outdoor
-17.82526,25.11577,outdoor
-17.82526,25.11576,outdoor
-17.82528,25.11578,outdoor
-17.82529,25.11579,outdoor
-17.82529,25.11579,outdoor
-17.82529,25.11579,outdoor
-17.82529,25.1158,outdoor
-17.82529,25.1158,outdoor
-17.82529,25.1158,outdoor
-17.82529,25.1158,outdoor
-17.8253,25.11581,outdoor
-17.8253,25.11581,outdoor
-17.8253,25.11581,outdoor
-17.8253,25.11582,outdoor
-17.8253,25.11582,outdoor
-17.8253,25.11582,outdoor
-17.82521,25.11577,outdoor
-17.82518,25.11575,outdoor
-17.82517,25.11574,outdoor
-17.82517,25.11573,outdoor
-17.82517,25.11572,outdoor
-17.82517,25.11572,outdoor
-17.82518,25.11572,outdoor
-17.82518,25.11571,outdoor
-17.82518,25.11571,outdoor
-17.82518,25.11571,outdoor
-17.82519,25.11572,outdoor
-17.8252,25.11573,outdoor
-17.8252,25.11573,outdoor
-17.8252,25.11573,outdoor
-17.82521,25.11574,outdoor
-17.82521,25.11574,outdoor
-17.82521,25.11574,outdoor
-17.82521,25.11574,outdoor
-17.82521,25.11574,outdoor
-17.82521,25.11574,outdoor
-17.82521,25.11574,outdoor
-17.82521,25.11574,outdoor
-17.82527,25.11578,outdoor
-17.82528,25.11578,outdoor
-17.82528,25.11578,outdoor
-17.82528,25.11578,outdoor
-17.82529,25.11579,outdoor
-17.8253,25.11579,outdoor
-17.82529,25.11578,outdoor
-17.82529,25.11578,outdoor
-17.82528,25.11578,outdoor
-17.82528,25.11578,outdoor
-17.82527,25.11578,outdoor
-17.82526,25.11578,outdoor
-17.82526,25.11578,outdoor
-17.82525,25.11578,outdoor
-17.82525,25.11578,outdoor
-17.82526,25.1158,outdoor
-17.82525,25.11581,outdoor
-17.82525,25.11581,outdoor
-17.82524,25.11582,outdoor
-17.82524,25.11584,outdoor
-17.82524,25.11584,outdoor
-17.82524,25.11584,outdoor
-17.82525,25.11583,outdoor
-17.82527,25.11582,outdoor
-17.82528,25.1158,outdoor
-17.82529,25.11578,outdoor
-17.82532,25.11577,outdoor
-17.82533,25.11577,outdoor
-17.82536,25.11578,outdoor
-17.82538,25.1158,outdoor
-17.82541,25.11583,outdoor
-17.82541,25.11584,outdoor
-17.82543,25.11588,outdoor
-17.82543,25.1159,outdoor
-17.82544,25.11593,outdoor
-17.82544,25.11595,outdoor
-17.82544,25.11599,outdoor
-17.82544,25.11603,outdoor
-17.82544,25.11607,outdoor
-17.82544,25.11611,outdoor
-17.82543,25.11614,outdoor
-17.82542,25.11618,outdoor
-17.82542,25.11621,outdoor
-17.82541,25.11625,outdoor
-17.8254,25.11629,outdoor
-17.82539,25.11633,outdoor
-17.82537,25.11638,outdoor
-17.82536,25.11643,outdoor
-17.82534,25.11648,outdoor
-17.82531,25.11654,outdoor
-17.82529,25.1166,outdoor
-17.82526,25.11666,outdoor
-17.82522,25.11672,outdoor
-17.82519,25.11678,outdoor
-17.82515,25.11685,outdoor
-17.82511,25.11691,outdoor
-17.82506,25.11697,outdoor
-17.82502,25.11703,outdoor
-17.82496,25.11709,outdoor
-17.82491,25.11714,outdoor
-17.82486,25.1172,outdoor
-17.8248,25.11726,outdoor
-17.82474,25.11731,outdoor
-17.82468,25.11736,outdoor
-17.82462,25.11741,outdoor
-17.82456,25.11745,outdoor
-17.82449,25.1175,outdoor
-17.82442,25.11754,outdoor
-17.82436,25.11759,outdoor
-17.82429,25.11763,outdoor
-17.82423,25.11768,outdoor
-17.82416,25.11772,outdoor
-17.82409,25.11776,outdoor
-17.82402,25.11781,outdoor
-17.82395,25.11785,outdoor
-17.82388,25.1179,outdoor
-17.82381,25.11795,outdoor
-17.82374,25.118,outdoor
-17.82367,25.11804,outdoor
-17.82361,25.11809,outdoor
-17.82354,25.11813,outdoor
-17.82347,25.11818,outdoor
-17.8234,25.11822,outdoor
-17.82333,25.11827,outdoor
-17.82326,25.11831,outdoor
-17.82319,25.11836,outdoor
-17.82312,25.1184,outdoor
-17.82305,25.11845,outdoor
-17.82298,25.11849,outdoor
-17.82291,25.11853,outdoor
-17.82284,25.11858,outdoor
-17.82277,25.11862,outdoor
-17.8227,25.11866,outdoor
-17.82263,25.1187,outdoor
-17.82256,25.11874,outdoor
-17.82249,25.11878,outdoor
-17.82242,25.11882,outdoor
-17.82235,25.11886,outdoor
-17.82228,25.1189,outdoor
-17.82221,25.11894,outdoor
-17.82214,25.11899,outdoor
-17.82208,25.11903,outdoor
-17.82201,25.11907,outdoor
-17.82195,25.11912,outdoor
-17.82188,25.11916,outdoor
-17.82182,25.11921,outdoor
-17.82175,25.11926,outdoor
-17.82169,25.1193,outdoor
-17.82162,25.11935,outdoor
-17.82155,25.1194,outdoor
-17.82149,25.11945,outdoor
-17.82142,25.1195,outdoor
-17.82136,25.11955,outdoor
-17.82129,25.1196,outdoor
-17.82123,25.11965,outdoor
-17.82116,25.1197,outdoor
-17.82109,25.11976,outdoor
-17.82103,25.11981,outdoor
-17.82097,25.11986,outdoor
-17.82091,25.1199,outdoor
-17.82085,25.11995,outdoor
-17.8208,25.11999,outdoor
-17.82075,25.12003,outdoor
-17.82071,25.12006,outdoor
-17.82066,25.1201,outdoor
-17.82062,25.12013,outdoor
-17.82057,25.12017,outdoor
-17.82053,25.1202,outdoor
-17.8205,25.12023,outdoor
-17.82045,25.12026,outdoor
-17.82041,25.1203,outdoor
-17.82036,25.12034,outdoor
-17.82031,25.12038,outdoor
-17.82026,25.12043,outdoor
-17.82022,25.12047,outdoor
-17.82017,25.12053,outdoor
-17.82011,25.12058,outdoor
-17.82005,25.12063,outdoor
-17.81998,25.12068,outdoor
-17.81992,25.12074,outdoor
-17.81985,25.12079,outdoor
-17.81978,25.12084,outdoor
-17.81971,25.12089,outdoor
-17.81964,25.12095,outdoor
-17.81956,25.12101,outdoor
-17.81949,25.12107,outdoor
-17.81942,25.12113,outdoor
-17.81934,25.12119,outdoor
-17.81926,25.12126,outdoor
-17.81918,25.12132,outdoor
-17.8191,25.12139,outdoor
-17.81901,25.12146,outdoor
-17.81892,25.12152,outdoor
-17.81884,25.12159,outdoor
-17.81875,25.12165,outdoor
-17.81866,25.12172,outdoor
-17.81858,25.12179,outdoor
-17.81849,25.12186,outdoor
-17.81841,25.12192,outdoor
-17.81832,25.12198,outdoor
-17.81823,25.12204,outdoor
-17.81814,25.12211,outdoor
-17.81805,25.12216,outdoor
-17.81797,25.12222,outdoor
-17.81788,25.12227,outdoor
-17.81779,25.12232,outdoor
-17.81771,25.12236,outdoor
-17.81763,25.1224,outdoor
-17.81754,25.12245,outdoor
-17.81745,25.12249,outdoor
-17.81736,25.12253,outdoor
-17.81727,25.12258,outdoor
-17.81717,25.12262,outdoor
-17.81708,25.12266,outdoor
-17.81698,25.1227,outdoor
-17.81688,25.12274,outdoor
-17.81678,25.12279,outdoor
-17.81668,25.12283,outdoor
-17.81658,25.12288,outdoor
-17.81649,25.12293,outdoor
-17.81639,25.12299,outdoor
-17.81629,25.12304,outdoor
-17.81619,25.12309,outdoor
-17.81609,25.12315,outdoor
-17.816,25.1232,outdoor
-17.8159,25.12325,outdoor
-17.8158,25.1233,outdoor
-17.8157,25.12335,outdoor
-17.8156,25.1234,outdoor
-17.8155,25.12346,outdoor
-17.81541,25.12351,outdoor
-17.81531,25.12356,outdoor
-17.81521,25.12361,outdoor
-17.81511,25.12367,outdoor
-17.81502,25.12372,outdoor
-17.81492,25.12377,outdoor
-17.81483,25.12383,outdoor
-17.81473,25.12388,outdoor
-17.81464,25.12394,outdoor
-17.81454,25.12399,outdoor
-17.81445,25.12405,outdoor
-17.81435,25.1241,outdoor
-17.81426,25.12415,outdoor
-17.81416,25.1242,outdoor
-17.81407,25.12425,outdoor
-17.81397,25.1243,outdoor
-17.81387,25.12435,outdoor
-17.81378,25.1244,outdoor
-17.81369,25.12446,outdoor
-17.8136,25.1245,outdoor
-17.81351,25.12456,outdoor
-17.81341,25.12461,outdoor
-17.81332,25.12467,outdoor
-17.81323,25.12471,outdoor
-17.81313,25.12476,outdoor
-17.81303,25.12481,outdoor
-17.81294,25.12486,outdoor
-17.81285,25.12491,outdoor
-17.81276,25.12495,outdoor
-17.81267,25.125,outdoor
-17.81258,25.12504,outdoor
-17.81248,25.12508,outdoor
-17.8124,25.12513,outdoor
-17.8123,25.12517,outdoor
-17.81221,25.12522,outdoor
-17.81213,25.12526,outdoor
-17.81204,25.12529,outdoor
-17.81195,25.12533,outdoor
-17.81187,25.12537,outdoor
-17.81178,25.1254,outdoor
-17.81169,25.12543,outdoor
-17.8116,25.12547,outdoor
-17.81151,25.1255,outdoor
-17.81142,25.12554,outdoor
-17.81133,25.12558,outdoor
-17.81124,25.12561,outdoor
-17.81114,25.12565,outdoor
-17.81106,25.12568,outdoor
-17.81096,25.12571,outdoor
-17.81087,25.12574,outdoor
-17.81077,25.12577,outdoor
-17.81068,25.1258,outdoor
-17.81058,25.12583,outdoor
-17.81049,25.12586,outdoor
-17.8104,25.12589,outdoor
-17.81031,25.12591,outdoor
-17.81021,25.12594,outdoor
-17.81012,25.12596,outdoor
-17.81002,25.12599,outdoor
-17.80993,25.12601,outdoor
-17.80984,25.12603,outdoor
-17.80975,25.12605,outdoor
-17.80966,25.12608,outdoor
-17.80957,25.1261,outdoor
-17.80949,25.12613,outdoor
-17.80942,25.12617,outdoor
-17.80933,25.1262,outdoor
-17.80925,25.12624,outdoor
-17.80917,25.12627,outdoor
-17.80909,25.1263,outdoor
-17.80901,25.12634,outdoor
-17.80893,25.12637,outdoor
-17.80886,25.12641,outdoor
-17.80878,25.12645,outdoor
-17.80871,25.12648,outdoor
-17.80864,25.12651,outdoor
-17.80857,25.12655,outdoor
-17.8085,25.12658,outdoor
-17.80843,25.12661,outdoor
-17.80836,25.12663,outdoor
-17.80829,25.12666,outdoor
-17.80821,25.12668,outdoor
-17.80814,25.1267,outdoor
-17.80808,25.12672,outdoor
-17.80804,25.12673,outdoor
-17.80798,25.12674,outdoor
-17.80794,25.12675,outdoor
-17.8079,25.12675,outdoor
-17.80786,25.12676,outdoor
-17.80781,25.12676,outdoor
-17.80778,25.12677,outdoor
-17.80774,25.12677,outdoor
-17.8077,25.12677,outdoor
-17.80767,25.12678,outdoor
-17.80763,25.12678,outdoor
-17.8076,25.12678,outdoor
-17.80756,25.12678,outdoor
-17.80752,25.12679,outdoor
-17.80745,25.1268,outdoor
-17.80741,25.1268,outdoor
-17.80737,25.12681,outdoor
-17.80733,25.12681,outdoor
-17.8073,25.12681,outdoor
-17.80727,25.12682,outdoor
-17.80723,25.12682,outdoor
-17.80719,25.12683,outdoor
-17.80713,25.12683,outdoor
-17.80707,25.12683,outdoor
-17.80701,25.12683,outdoor
-17.80695,25.12684,outdoor
-17.80687,25.12684,outdoor
-17.80679,25.12685,outdoor
-17.80671,25.12685,outdoor
-17.80662,25.12686,outdoor
-17.80653,25.12686,outdoor
-17.80636,25.12688,outdoor
-17.80627,25.12689,outdoor
-17.80617,25.1269,outdoor
-17.80607,25.12691,outdoor
-17.80598,25.12692,outdoor
-17.80589,25.12693,outdoor
-17.8058,25.12695,outdoor
-17.8057,25.12696,outdoor
-17.80561,25.12697,outdoor
-17.80552,25.12699,outdoor
-17.80543,25.12701,outdoor
-17.80534,25.12702,outdoor
-17.80525,25.12704,outdoor
-17.80516,25.12706,outdoor
-17.80506,25.12708,outdoor
-17.80497,25.1271,outdoor
-17.80488,25.12712,outdoor
-17.80479,25.12714,outdoor
-17.8047,25.12716,outdoor
