longitude,latitude,annotation,,,,,,,,,,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
-84.269651,46.590418,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26966,46.590427,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269696,46.590469,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269728,46.590505,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269772,46.590564,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269786,46.590598,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.2698,46.590614,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269801,46.59063,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269809,46.59063,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269812,46.59063,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269811,46.590626,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269803,46.590619,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269797,46.590611,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269789,46.590602,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269782,46.590599,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26977,46.590594,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269763,46.590588,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269755,46.590584,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269751,46.590585,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269751,46.590586,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269733,46.590588,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269714,46.590585,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269702,46.590579,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269678,46.590578,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269675,46.590578,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269654,46.590586,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269649,46.590592,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269633,46.590599,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269615,46.590598,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269591,46.590592,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269574,46.590584,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26956,46.590586,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269558,46.590587,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269556,46.590594,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26955,46.590598,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269547,46.590612,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269545,46.590624,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269543,46.590637,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269495,46.590634,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269478,46.590636,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269457,46.590659,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269439,46.590693,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269421,46.590726,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269388,46.590771,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269331,46.590814,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.2693,46.590845,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269286,46.590874,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269279,46.590904,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26927,46.590933,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269271,46.590947,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269278,46.590965,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269288,46.590982,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269302,46.590996,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269298,46.591012,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269298,46.591022,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269306,46.591026,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269319,46.591029,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269333,46.591036,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269346,46.591041,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26937,46.591054,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269381,46.591061,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269393,46.591067,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269402,46.591079,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269403,46.5911,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26941,46.591136,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269415,46.591151,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269419,46.591167,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269436,46.591189,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269451,46.591199,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269465,46.591208,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269479,46.591218,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269493,46.591228,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269508,46.591237,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269522,46.591247,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269536,46.591256,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26955,46.591266,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269564,46.591276,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.2696,46.591304,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269611,46.591311,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26963,46.591322,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269654,46.591327,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269688,46.591337,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269699,46.591337,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26971,46.591338,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269721,46.591338,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269732,46.591338,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269786,46.591348,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269804,46.591351,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269851,46.591344,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269895,46.591352,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269939,46.59134,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269954,46.591334,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269991,46.591322,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270003,46.591317,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270042,46.591307,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270071,46.591301,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270092,46.591296,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270114,46.591292,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270159,46.591283,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270195,46.591276,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270227,46.591269,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270235,46.591265,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270266,46.591247,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270309,46.591238,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270348,46.591231,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270387,46.591226,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27042,46.591209,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27045,46.59119,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270497,46.591165,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270515,46.591151,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270558,46.591142,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270584,46.591136,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.2706,46.591132,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270616,46.591129,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270659,46.59112,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270706,46.591111,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270765,46.591103,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270828,46.591096,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270888,46.591098,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270941,46.591101,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270982,46.591108,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271004,46.59108,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271008,46.591068,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271015,46.591041,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271017,46.591031,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271018,46.591022,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271027,46.590986,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271031,46.590973,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271036,46.590945,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271039,46.590915,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271051,46.59088,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271054,46.590862,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271058,46.590833,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271063,46.590801,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271062,46.590763,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27106,46.59075,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271052,46.590733,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271045,46.590716,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271038,46.5907,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271034,46.590681,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271025,46.590656,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271022,46.590645,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27101,46.590614,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271003,46.590602,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270988,46.590574,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270964,46.590545,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270944,46.590524,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270931,46.590521,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270928,46.590521,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270927,46.590521,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270927,46.590521,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270927,46.590521,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270927,46.590521,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270927,46.590521,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270885,46.59051,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270865,46.590492,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270865,46.590485,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270864,46.590478,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270864,46.590472,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270863,46.590465,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270863,46.590458,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270862,46.590451,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270862,46.590445,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270861,46.590438,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270861,46.590431,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27086,46.590424,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27086,46.590418,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270859,46.590411,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270875,46.590384,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270883,46.590374,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270921,46.590347,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270937,46.590338,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27097,46.590317,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271004,46.5903,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271035,46.590282,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271044,46.590276,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271054,46.590265,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271051,46.590259,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271061,46.590262,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271061,46.590265,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271061,46.590265,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271061,46.590265,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271061,46.590265,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271061,46.590265,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271061,46.590265,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271061,46.590265,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271061,46.590265,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271118,46.590248,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271167,46.590254,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271179,46.590244,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271194,46.590226,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271219,46.590202,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271248,46.590173,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271276,46.590134,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271295,46.590089,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271307,46.59004,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27132,46.590005,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271337,46.589968,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271364,46.589926,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271402,46.589873,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271434,46.589815,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271454,46.589762,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271476,46.589699,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271496,46.589623,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271516,46.589565,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271522,46.589513,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271517,46.589466,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271525,46.589422,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271544,46.589392,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271573,46.589368,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271607,46.589332,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271627,46.589296,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27165,46.58926,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271675,46.589229,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271703,46.589197,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271736,46.589152,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271768,46.58912,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271803,46.58909,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27186,46.589072,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271922,46.589045,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271967,46.589015,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271994,46.588986,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272003,46.588951,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272006,46.588906,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272008,46.588851,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272014,46.588791,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27202,46.588743,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272017,46.58869,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272015,46.588626,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272014,46.588573,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272,46.588502,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271991,46.588452,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272009,46.588428,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272019,46.588414,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27204,46.588399,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272054,46.588367,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272058,46.588355,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272058,46.588298,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272061,46.588247,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272069,46.588208,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272092,46.588183,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272108,46.588158,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27214,46.588121,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272153,46.588105,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272178,46.588068,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272188,46.588023,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272197,46.587976,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272216,46.587917,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272234,46.587855,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272241,46.5878,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272267,46.587743,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272292,46.587703,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272313,46.58767,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272327,46.58763,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27233,46.587615,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272339,46.587584,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272361,46.587547,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272369,46.587534,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272386,46.587495,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272391,46.587482,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272395,46.58745,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272401,46.587418,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272405,46.587396,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272407,46.587388,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272408,46.58738,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27241,46.587372,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272412,46.587363,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27241,46.587325,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272383,46.587292,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27236,46.587252,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272325,46.587204,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272273,46.587144,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272225,46.587113,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272204,46.587082,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272169,46.58705,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272154,46.58704,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272124,46.587009,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272103,46.586977,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272083,46.586927,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272076,46.586899,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272069,46.586863,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27206,46.586842,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272065,46.586807,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272097,46.586779,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272107,46.586773,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272159,46.58678,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272175,46.586784,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272215,46.586808,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272226,46.586817,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272255,46.586842,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272293,46.586859,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272335,46.586871,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272383,46.586883,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272431,46.586892,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272489,46.586908,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27255,46.586922,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272594,46.586932,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27264,46.586945,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272689,46.586961,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272739,46.58698,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272789,46.587,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272837,46.587015,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272882,46.587035,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272916,46.587057,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272941,46.587078,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272975,46.587105,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273007,46.587128,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273065,46.587157,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273109,46.587177,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273143,46.587185,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273151,46.587182,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27316,46.587179,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273168,46.587176,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273176,46.587173,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273185,46.587171,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273231,46.587176,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273276,46.587165,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273306,46.587146,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27338,46.587137,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273425,46.587127,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273461,46.587113,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273487,46.587088,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273495,46.587078,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273485,46.587038,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273473,46.587024,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273444,46.586994,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27341,46.58697,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273371,46.586939,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273327,46.586898,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273278,46.586861,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27322,46.586832,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273155,46.586799,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273082,46.586765,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27301,46.58674,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272932,46.586709,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272844,46.586669,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272758,46.586632,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272674,46.586594,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272598,46.586549,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
