longitude,latitude,annotation
-17.83968,25.008,outdoor
-17.83968,25.008,outdoor
-17.83968,25.008,outdoor
-17.83968,25.008,outdoor
-17.83968,25.008,outdoor
-17.83968,25.008,outdoor
-17.83968,25.008,outdoor
-17.83967,25.008,outdoor
-17.83967,25.008,outdoor
-17.83967,25.008,outdoor
-17.83967,25.008,outdoor
-17.83968,25.008,outdoor
-17.83968,25.008,outdoor
-17.83969,25.008,outdoor
-17.8397,25.00801,outdoor
-17.8397,25.00801,outdoor
-17.8397,25.00802,outdoor
-17.8397,25.00802,outdoor
-17.8397,25.00802,outdoor
-17.8397,25.00803,outdoor
-17.8397,25.00804,outdoor
-17.8397,25.00805,outdoor
-17.83969,25.00806,outdoor
-17.83968,25.00807,outdoor
-17.83967,25.00807,outdoor
-17.83967,25.00807,outdoor
-17.83967,25.00807,outdoor
-17.83967,25.00807,outdoor
-17.83967,25.00807,outdoor
-17.83967,25.00807,outdoor
-17.83967,25.00808,outdoor
-17.83967,25.00808,outdoor
-17.83967,25.00808,outdoor
-17.83967,25.00808,outdoor
-17.83967,25.00808,outdoor
-17.83967,25.00808,outdoor
-17.83964,25.00801,outdoor
-17.83963,25.00799,outdoor
-17.83963,25.00797,outdoor
-17.83962,25.00796,outdoor
-17.83962,25.00796,outdoor
-17.83962,25.00795,outdoor
-17.83962,25.00795,outdoor
-17.83962,25.00795,outdoor
-17.83961,25.00794,outdoor
-17.83961,25.00794,outdoor
-17.83961,25.00794,outdoor
-17.83961,25.00793,outdoor
-17.83961,25.00793,outdoor
-17.83961,25.00793,outdoor
-17.83961,25.00792,outdoor
-17.8396,25.00792,outdoor
-17.8396,25.00792,outdoor
-17.8396,25.00791,outdoor
-17.8396,25.00791,outdoor
-17.83957,25.00792,outdoor
-17.83956,25.00793,outdoor
-17.83954,25.00795,outdoor
-17.83952,25.00798,outdoor
-17.83951,25.00801,outdoor
-17.83951,25.00805,outdoor
-17.83951,25.00806,outdoor
-17.8395,25.00809,outdoor
-17.83949,25.0081,outdoor
-17.83948,25.00813,outdoor
-17.83946,25.00816,outdoor
-17.83944,25.00818,outdoor
-17.83943,25.00821,outdoor
-17.83942,25.00825,outdoor
-17.83942,25.00826,outdoor
-17.83942,25.00829,outdoor
-17.83942,25.0083,outdoor
-17.83942,25.0083,outdoor
-17.83941,25.0083,outdoor
-17.83941,25.00829,outdoor
-17.83941,25.00829,outdoor
-17.83941,25.00829,outdoor
-17.83942,25.00827,outdoor
-17.83942,25.00825,outdoor
-17.83942,25.00823,outdoor
-17.83942,25.00822,outdoor
-17.83942,25.00821,outdoor
-17.83941,25.00818,outdoor
-17.8394,25.00817,outdoor
-17.8394,25.00817,outdoor
-17.8394,25.00815,outdoor
-17.8394,25.00814,outdoor
-17.8394,25.00813,outdoor
-17.8394,25.00813,outdoor
-17.8394,25.00813,outdoor
-17.83941,25.00813,outdoor
-17.83941,25.00813,outdoor
-17.83941,25.00813,outdoor
-17.83941,25.00813,outdoor
-17.83941,25.00814,outdoor
-17.83941,25.00814,outdoor
-17.83941,25.00814,outdoor
-17.83941,25.00814,outdoor
-17.83941,25.00814,outdoor
-17.83941,25.00814,outdoor
-17.83941,25.00814,outdoor
-17.83941,25.00814,outdoor
-17.83941,25.00814,outdoor
-17.83941,25.00814,outdoor
-17.83941,25.00814,outdoor
-17.83941,25.00816,outdoor
-17.83941,25.00818,outdoor
-17.83941,25.00819,outdoor
-17.83941,25.0082,outdoor
-17.83941,25.0082,outdoor
-17.83941,25.00821,outdoor
-17.83941,25.00821,outdoor
-17.83941,25.00822,outdoor
-17.8394,25.00823,outdoor
-17.83941,25.00825,outdoor
-17.83941,25.00826,outdoor
-17.83941,25.00827,outdoor
-17.83942,25.0083,outdoor
-17.83942,25.00831,outdoor
-17.83943,25.00834,outdoor
-17.83945,25.00838,outdoor
-17.83945,25.00839,outdoor
-17.83946,25.00842,outdoor
-17.83947,25.00846,outdoor
-17.83948,25.00849,outdoor
-17.83949,25.00853,outdoor
-17.83949,25.00857,outdoor
-17.83949,25.00861,outdoor
-17.83949,25.00866,outdoor
-17.83949,25.00871,outdoor
-17.83949,25.00877,outdoor
-17.83949,25.00883,outdoor
-17.83949,25.00889,outdoor
-17.83948,25.00894,outdoor
-17.83948,25.00899,outdoor
-17.83948,25.00905,outdoor
-17.83948,25.00911,outdoor
-17.8395,25.00917,outdoor
-17.83952,25.00922,outdoor
-17.83954,25.00927,outdoor
-17.83956,25.00932,outdoor
-17.83958,25.00937,outdoor
-17.8396,25.00943,outdoor
-17.83961,25.00948,outdoor
-17.83962,25.00952,outdoor
-17.83961,25.00957,outdoor
-17.83961,25.00961,outdoor
-17.83959,25.00965,outdoor
-17.83957,25.00969,outdoor
-17.83954,25.00973,outdoor
-17.83952,25.00977,outdoor
-17.8395,25.0098,outdoor
-17.83948,25.00984,outdoor
-17.83946,25.00989,outdoor
-17.83944,25.00994,outdoor
-17.83943,25.00998,outdoor
-17.83942,25.01002,outdoor
-17.83941,25.01006,outdoor
-17.8394,25.0101,outdoor
-17.83938,25.01013,outdoor
-17.83938,25.01017,outdoor
-17.83938,25.01021,outdoor
-17.83938,25.01024,outdoor
-17.83938,25.01028,outdoor
-17.83938,25.01031,outdoor
-17.83938,25.01035,outdoor
-17.83938,25.01038,outdoor
-17.83938,25.01042,outdoor
-17.83938,25.01043,outdoor
-17.83938,25.01047,outdoor
-17.83938,25.01048,outdoor
-17.83938,25.0105,outdoor
-17.83938,25.01051,outdoor
-17.83938,25.01051,outdoor
-17.83938,25.01052,outdoor
-17.83938,25.01052,outdoor
-17.83938,25.01052,outdoor
-17.83938,25.01053,outdoor
-17.83938,25.01053,outdoor
-17.83938,25.01054,outdoor
-17.83938,25.01054,outdoor
-17.83938,25.01055,outdoor
-17.83938,25.01055,outdoor
-17.83938,25.01055,outdoor
-17.83938,25.01056,outdoor
-17.83938,25.01056,outdoor
-17.83938,25.01057,outdoor
-17.83938,25.01059,outdoor
-17.83938,25.01063,outdoor
-17.83937,25.01066,outdoor
-17.83936,25.01069,outdoor
-17.83936,25.01073,outdoor
-17.83935,25.01074,outdoor
-17.83934,25.01077,outdoor
-17.83934,25.01081,outdoor
-17.83933,25.01084,outdoor
-17.83932,25.01087,outdoor
-17.83931,25.0109,outdoor
-17.8393,25.01094,outdoor
-17.8393,25.01095,outdoor
-17.83929,25.01098,outdoor
-17.83929,25.01099,outdoor
-17.8393,25.01108,outdoor
-17.83932,25.01116,outdoor
-17.83933,25.01125,outdoor
-17.83935,25.01133,outdoor
-17.83937,25.01141,outdoor
-17.83938,25.01149,outdoor
-17.8394,25.01158,outdoor
-17.83941,25.01166,outdoor
-17.83943,25.01174,outdoor
-17.83945,25.01182,outdoor
-17.83946,25.0119,outdoor
-17.83948,25.01198,outdoor
-17.8395,25.01207,outdoor
-17.83951,25.01215,outdoor
-17.83953,25.01223,outdoor
-17.83956,25.01241,outdoor
-17.83956,25.01247,outdoor
-17.83957,25.01253,outdoor
-17.83958,25.01259,outdoor
-17.83959,25.01264,outdoor
-17.8396,25.01269,outdoor
-17.83961,25.01274,outdoor
-17.83962,25.01279,outdoor
-17.83962,25.01284,outdoor
-17.83962,25.0129,outdoor
-17.83962,25.01297,outdoor
-17.83963,25.01303,outdoor
-17.83962,25.01309,outdoor
-17.83961,25.01316,outdoor
-17.83959,25.01322,outdoor
-17.83958,25.01328,outdoor
-17.83956,25.01335,outdoor
-17.83955,25.0134,outdoor
-17.83955,25.01346,outdoor
-17.83955,25.01352,outdoor
-17.83954,25.01358,outdoor
-17.83954,25.01364,outdoor
-17.83953,25.01369,outdoor
-17.83951,25.01373,outdoor
-17.83949,25.01378,outdoor
-17.83946,25.01382,outdoor
-17.83943,25.01386,outdoor
-17.83938,25.01389,outdoor
-17.83934,25.01393,outdoor
-17.8393,25.01397,outdoor
-17.83928,25.01403,outdoor
-17.83927,25.01409,outdoor
-17.83927,25.01415,outdoor
-17.83926,25.01421,outdoor
-17.83924,25.01427,outdoor
-17.83921,25.01432,outdoor
-17.83918,25.01438,outdoor
-17.83915,25.01443,outdoor
-17.83912,25.01449,outdoor
-17.83909,25.01454,outdoor
-17.83907,25.0146,outdoor
-17.83904,25.01466,outdoor
-17.83903,25.01471,outdoor
-17.83901,25.01477,outdoor
-17.839,25.01482,outdoor
-17.839,25.01489,outdoor
-17.839,25.01495,outdoor
-17.83901,25.01501,outdoor
-17.83903,25.01507,outdoor
-17.83904,25.01513,outdoor
-17.83906,25.01519,outdoor
-17.83907,25.01525,outdoor
-17.83909,25.01531,outdoor
-17.8391,25.01537,outdoor
-17.83912,25.01543,outdoor
-17.83913,25.01548,outdoor
-17.83914,25.01553,outdoor
-17.83915,25.01559,outdoor
-17.83914,25.01563,outdoor
-17.83914,25.01568,outdoor
-17.83912,25.01573,outdoor
-17.83908,25.01577,outdoor
-17.83903,25.01582,outdoor
-17.83899,25.01587,outdoor
-17.83894,25.01592,outdoor
-17.83889,25.01597,outdoor
-17.83885,25.01602,outdoor
-17.83881,25.01607,outdoor
-17.83877,25.01612,outdoor
-17.83873,25.01618,outdoor
-17.83869,25.01623,outdoor
-17.83866,25.01628,outdoor
-17.83863,25.01633,outdoor
-17.83861,25.01639,outdoor
-17.83859,25.01645,outdoor
-17.83857,25.01652,outdoor
-17.83856,25.01658,outdoor
-17.83855,25.01664,outdoor
-17.83854,25.01669,outdoor
-17.83852,25.01675,outdoor
-17.83851,25.0168,outdoor
-17.83848,25.01685,outdoor
-17.83846,25.01689,outdoor
-17.83844,25.01694,outdoor
-17.83841,25.01699,outdoor
-17.83838,25.01703,outdoor
-17.83835,25.01708,outdoor
-17.83832,25.01712,outdoor
-17.83829,25.01715,outdoor
-17.83826,25.01719,outdoor
-17.83824,25.01722,outdoor
-17.83822,25.01727,outdoor
-17.8382,25.01731,outdoor
-17.8382,25.01736,outdoor
-17.8382,25.01741,outdoor
-17.83819,25.01745,outdoor
-17.83818,25.01749,outdoor
-17.83817,25.01754,outdoor
-17.83816,25.01758,outdoor
-17.83814,25.01761,outdoor
-17.83813,25.01764,outdoor
-17.83811,25.01767,outdoor
-17.8381,25.01767,outdoor
-17.8381,25.01767,outdoor
-17.8381,25.01767,outdoor
-17.8381,25.01767,outdoor
-17.8381,25.01767,outdoor
-17.8381,25.01767,outdoor
-17.8381,25.01767,outdoor
-17.8381,25.01767,outdoor
-17.8381,25.01767,outdoor
-17.8381,25.01767,outdoor
-17.8381,25.01767,outdoor
-17.83808,25.01769,outdoor
-17.83807,25.0177,outdoor
-17.83806,25.01771,outdoor
-17.83803,25.01772,outdoor
-17.83802,25.01773,outdoor
-17.83799,25.01775,outdoor
-17.83798,25.01776,outdoor
-17.83795,25.01777,outdoor
-17.83795,25.01778,outdoor
-17.83791,25.0178,outdoor
-17.83789,25.0178,outdoor
-17.83786,25.01781,outdoor
-17.83783,25.01782,outdoor
-17.8378,25.01784,outdoor
-17.83777,25.01787,outdoor
-17.83775,25.0179,outdoor
-17.83772,25.01793,outdoor
-17.8377,25.01798,outdoor
-17.83768,25.01803,outdoor
-17.83767,25.01808,outdoor
-17.83767,25.01812,outdoor
-17.83766,25.01817,outdoor
-17.83766,25.0182,outdoor
-17.83765,25.01824,outdoor
-17.83765,25.01828,outdoor
-17.83764,25.01831,outdoor
-17.83763,25.01834,outdoor
-17.83762,25.01837,outdoor
-17.83762,25.01839,outdoor
-17.83761,25.01842,outdoor
-17.83761,25.01843,outdoor
-17.83759,25.01845,outdoor
-17.83759,25.01846,outdoor
-17.83757,25.01849,outdoor
-17.83756,25.01849,outdoor
-17.83755,25.01851,outdoor
-17.83754,25.01851,outdoor
-17.83753,25.01852,outdoor
-17.83752,25.01853,outdoor
-17.83751,25.01853,outdoor
-17.83751,25.01853,outdoor
-17.83751,25.01853,outdoor
-17.8375,25.01853,outdoor
-17.8375,25.01853,outdoor
-17.8375,25.01853,outdoor
-17.8375,25.01853,outdoor
-17.8375,25.01853,outdoor
-17.8375,25.01853,outdoor
-17.8375,25.01853,outdoor
-17.8375,25.01853,outdoor
-17.8375,25.01853,outdoor
-17.8375,25.01853,outdoor
-17.83749,25.01855,outdoor
-17.83749,25.01855,outdoor
-17.83748,25.01856,outdoor
-17.83748,25.01856,outdoor
-17.83747,25.01856,outdoor
-17.83747,25.01857,outdoor
-17.83745,25.01859,outdoor
-17.83745,25.0186,outdoor
-17.83744,25.01861,outdoor
-17.83743,25.01862,outdoor
-17.83742,25.01864,outdoor
-17.8374,25.01866,outdoor
-17.83738,25.01869,outdoor
-17.83735,25.01871,outdoor
-17.83732,25.01874,outdoor
-17.8373,25.01876,outdoor
-17.83728,25.01879,outdoor
-17.83725,25.01882,outdoor
-17.83723,25.01886,outdoor
-17.83721,25.01889,outdoor
-17.83719,25.01893,outdoor
-17.83716,25.01897,outdoor
-17.83713,25.019,outdoor
-17.8371,25.01903,outdoor
-17.83705,25.01905,outdoor
-17.83701,25.01907,outdoor
-17.83697,25.01908,outdoor
-17.83693,25.01909,outdoor
-17.8369,25.01911,outdoor
-17.83687,25.01913,outdoor
-17.83685,25.01914,outdoor
-17.83683,25.01916,outdoor
-17.8368,25.01917,outdoor
-17.83677,25.01919,outdoor
-17.83676,25.0192,outdoor
-17.83674,25.01921,outdoor
-17.83673,25.01921,outdoor
-17.83672,25.01922,outdoor
-17.8367,25.01923,outdoor
-17.83669,25.01923,outdoor
-17.83667,25.01924,outdoor
-17.83666,25.01924,outdoor
-17.83664,25.01925,outdoor
-17.83661,25.01927,outdoor
-17.83658,25.01929,outdoor
-17.83656,25.01931,outdoor
-17.83654,25.01933,outdoor
-17.83651,25.01935,outdoor
-17.83648,25.01938,outdoor
-17.83645,25.01941,outdoor
-17.83642,25.01946,outdoor
-17.83638,25.0195,outdoor
-17.83635,25.01954,outdoor
-17.83631,25.01958,outdoor
-17.83628,25.01962,outdoor
-17.83625,25.01965,outdoor
-17.83621,25.01967,outdoor
-17.83617,25.0197,outdoor
-17.83612,25.01972,outdoor
-17.83608,25.01973,outdoor
-17.83603,25.01975,outdoor
-17.83598,25.01976,outdoor
-17.83594,25.01978,outdoor
-17.8359,25.0198,outdoor
-17.83586,25.01982,outdoor
-17.83582,25.01985,outdoor
-17.83579,25.01988,outdoor
-17.83577,25.0199,outdoor
-17.83575,25.01992,outdoor
-17.83572,25.01994,outdoor
-17.8357,25.01996,outdoor
-17.83567,25.01996,outdoor
-17.83563,25.01996,outdoor
-17.83561,25.01996,outdoor
-17.83558,25.01996,outdoor
-17.83556,25.01996,outdoor
-17.83553,25.01997,outdoor
-17.8355,25.01997,outdoor
-17.83546,25.01998,outdoor
-17.83542,25.02,outdoor
-17.83538,25.02002,outdoor
-17.83534,25.02005,outdoor
-17.83529,25.02008,outdoor
-17.83525,25.02012,outdoor
-17.8352,25.02015,outdoor
-17.83516,25.02018,outdoor
-17.83511,25.02021,outdoor
-17.83507,25.02024,outdoor
-17.83503,25.02026,outdoor
-17.83498,25.02028,outdoor
-17.83493,25.02031,outdoor
-17.83489,25.02032,outdoor
-17.83485,25.02034,outdoor
-17.83482,25.02036,outdoor
-17.83478,25.02038,outdoor
-17.83475,25.0204,outdoor
-17.83471,25.02042,outdoor
-17.83468,25.02044,outdoor
-17.83463,25.02045,outdoor
-17.83458,25.02045,outdoor
-17.83453,25.02044,outdoor
-17.83447,25.02044,outdoor
-17.83441,25.02044,outdoor
-17.83435,25.02045,outdoor
-17.8343,25.02047,outdoor
-17.83426,25.0205,outdoor
-17.83422,25.02054,outdoor
-17.83418,25.02058,outdoor
-17.83415,25.02062,outdoor
-17.83412,25.02065,outdoor
-17.83409,25.02068,outdoor
-17.83404,25.0207,outdoor
-17.83399,25.02071,outdoor
-17.83394,25.02071,outdoor
-17.83389,25.02071,outdoor
-17.83386,25.0207,outdoor
-17.83383,25.02071,outdoor
-17.8338,25.02072,outdoor
-17.83379,25.02073,outdoor
-17.83377,25.02075,outdoor
-17.83377,25.02079,outdoor
-17.83378,25.02083,outdoor
-17.8338,25.02088,outdoor
-17.83382,25.02092,outdoor
-17.83386,25.02095,outdoor
-17.83391,25.02098,outdoor
-17.83396,25.02101,outdoor
-17.83401,25.02103,outdoor
-17.83405,25.02106,outdoor
-17.83409,25.02109,outdoor
-17.83412,25.02113,outdoor
-17.83417,25.02118,outdoor
-17.83423,25.02122,outdoor
-17.8343,25.02125,outdoor
-17.83436,25.02128,outdoor
-17.83442,25.0213,outdoor
-17.83447,25.02133,outdoor
-17.83453,25.02135,outdoor
-17.83459,25.02137,outdoor
-17.83465,25.02139,outdoor
-17.83471,25.02142,outdoor
-17.83478,25.02144,outdoor
-17.83484,25.02147,outdoor
-17.8349,25.02148,outdoor
-17.83496,25.0215,outdoor
-17.83502,25.02152,outdoor
-17.83508,25.02154,outdoor
-17.83515,25.02157,outdoor
-17.83521,25.02159,outdoor
-17.83527,25.02162,outdoor
-17.83534,25.02165,outdoor
-17.83541,25.02167,outdoor
-17.83547,25.0217,outdoor
-17.83554,25.02173,outdoor
-17.83561,25.02174,outdoor
-17.83568,25.02176,outdoor
-17.83575,25.02177,outdoor
-17.83582,25.02178,outdoor
-17.83589,25.02179,outdoor
-17.83596,25.02179,outdoor
-17.83603,25.02179,outdoor
-17.83611,25.02178,outdoor
-17.83618,25.02177,outdoor
-17.83625,25.02175,outdoor
-17.83631,25.02173,outdoor
-17.83637,25.02171,outdoor
-17.83643,25.02169,outdoor
-17.83649,25.02167,outdoor
-17.83655,25.02166,outdoor
-17.8366,25.02165,outdoor
-17.83666,25.02165,outdoor
-17.83672,25.02165,outdoor
-17.83678,25.02165,outdoor
-17.83684,25.02164,outdoor
-17.83688,25.02163,outdoor
-17.83693,25.02162,outdoor
-17.83699,25.02161,outdoor
-17.83704,25.02159,outdoor
-17.8371,25.02158,outdoor
-17.83715,25.02156,outdoor
-17.8372,25.02155,outdoor
-17.83724,25.02154,outdoor
-17.83727,25.02153,outdoor
-17.83727,25.02154,outdoor
-17.83726,25.02154,outdoor
-17.83725,25.02154,outdoor
-17.83724,25.02155,outdoor
-17.83723,25.02155,outdoor
-17.8372,25.02156,outdoor
-17.83719,25.02157,outdoor
-17.83716,25.02157,outdoor
-17.83713,25.02159,outdoor
-17.83713,25.02159,outdoor
-17.83711,25.02161,outdoor
-17.8371,25.02162,outdoor
-17.8371,25.02163,outdoor
-17.83709,25.02164,outdoor
-17.83709,25.02165,outdoor
-17.83711,25.02165,outdoor
-17.83712,25.02165,outdoor
-17.83713,25.02164,outdoor
-17.83714,25.02164,outdoor
-17.83715,25.02164,outdoor
-17.83716,25.02164,outdoor
-17.83717,25.02164,outdoor
-17.83719,25.02164,outdoor
-17.8372,25.02163,outdoor
-17.83721,25.02163,outdoor
-17.83722,25.02163,outdoor
-17.83732,25.02162,outdoor
-17.83776,25.02155,outdoor
-17.83851,25.02136,outdoor
-17.83875,25.02132,outdoor
-17.83879,25.02132,outdoor
-17.83884,25.02131,outdoor
-17.8389,25.02132,outdoor
-17.83896,25.02132,outdoor
-17.83905,25.02131,outdoor
-17.8391,25.02129,outdoor
-17.83914,25.02129,outdoor
-17.83919,25.02128,outdoor
-17.83923,25.02127,outdoor
-17.83928,25.02127,outdoor
-17.83932,25.02126,outdoor
-17.83937,25.02126,outdoor
-17.83941,25.02125,outdoor
-17.83946,25.02124,outdoor
-17.8395,25.02124,outdoor
-17.83955,25.02123,outdoor
-17.8396,25.02123,outdoor
-17.83965,25.02123,outdoor
-17.8397,25.02123,outdoor
-17.83975,25.02124,outdoor
-17.83979,25.02124,outdoor
-17.83984,25.02126,outdoor
-17.83987,25.02127,outdoor
-17.83991,25.0213,outdoor
-17.83994,25.02132,outdoor
-17.83997,25.02136,outdoor
-17.83998,25.0214,outdoor
-17.83999,25.02145,outdoor
-17.83999,25.0215,outdoor
-17.83998,25.02156,outdoor
-17.83998,25.02162,outdoor
-17.83997,25.02168,outdoor
-17.83996,25.02174,outdoor
-17.83996,25.0218,outdoor
-17.83995,25.02187,outdoor
-17.83995,25.02193,outdoor
-17.83994,25.022,outdoor
-17.83994,25.02206,outdoor
-17.83993,25.02213,outdoor
-17.83992,25.0222,outdoor
-17.83992,25.02227,outdoor
-17.83991,25.02233,outdoor
-17.8399,25.0224,outdoor
-17.83989,25.02246,outdoor
-17.83989,25.02252,outdoor
-17.83988,25.02258,outdoor
-17.83988,25.02264,outdoor
-17.83987,25.0227,outdoor
-17.83986,25.02276,outdoor
-17.83986,25.02282,outdoor
-17.83985,25.02288,outdoor
-17.83985,25.02294,outdoor
-17.83984,25.023,outdoor
-17.83984,25.02306,outdoor
-17.83983,25.02312,outdoor
-17.83983,25.02318,outdoor
-17.83983,25.02324,outdoor
-17.83982,25.02331,outdoor
-17.83982,25.02337,outdoor
-17.83981,25.02343,outdoor
-17.83981,25.0235,outdoor
-17.8398,25.02356,outdoor
-17.83979,25.02362,outdoor
-17.83978,25.02369,outdoor
-17.83978,25.02376,outdoor
-17.83977,25.02382,outdoor
-17.83976,25.02389,outdoor
-17.83976,25.02395,outdoor
-17.83975,25.02401,outdoor
-17.83975,25.02407,outdoor
-17.83975,25.02413,outdoor
-17.83975,25.02419,outdoor
-17.83974,25.02425,outdoor
-17.83974,25.02431,outdoor
-17.83973,25.02437,outdoor
-17.83973,25.02443,outdoor
-17.83972,25.0245,outdoor
-17.83971,25.02457,outdoor
-17.8397,25.02463,outdoor
-17.83969,25.0247,outdoor
-17.83968,25.02477,outdoor
-17.83968,25.02483,outdoor
-17.83967,25.02489,outdoor
-17.83966,25.02495,outdoor
-17.83966,25.025,outdoor
-17.83965,25.02506,outdoor
-17.83965,25.02512,outdoor
-17.83964,25.02517,outdoor
-17.83964,25.02522,outdoor
-17.83964,25.02528,outdoor
-17.83963,25.02534,outdoor
-17.83963,25.0254,outdoor
-17.83962,25.02545,outdoor
-17.83962,25.02551,outdoor
-17.83962,25.02557,outdoor
-17.83961,25.02563,outdoor
-17.83961,25.02569,outdoor
-17.83961,25.02575,outdoor
-17.83962,25.0258,outdoor
-17.83962,25.02586,outdoor
-17.83963,25.02591,outdoor
-17.83963,25.02597,outdoor
-17.83962,25.02603,outdoor
-17.83962,25.02609,outdoor
-17.83961,25.02614,outdoor
-17.83961,25.0262,outdoor
-17.8396,25.02625,outdoor
-17.8396,25.02631,outdoor
-17.83961,25.02637,outdoor
-17.8396,25.02643,outdoor
-17.8396,25.0265,outdoor
-17.8396,25.02656,outdoor
-17.83961,25.02663,outdoor
-17.83961,25.02669,outdoor
-17.83961,25.02676,outdoor
-17.83962,25.02682,outdoor
-17.83963,25.02688,outdoor
-17.83964,25.02694,outdoor
-17.83964,25.027,outdoor
-17.83965,25.02706,outdoor
-17.83964,25.02712,outdoor
-17.83964,25.02719,outdoor
-17.83964,25.02726,outdoor
-17.83963,25.02732,outdoor
-17.83963,25.02739,outdoor
-17.83963,25.02745,outdoor
-17.83963,25.02751,outdoor
-17.83963,25.02757,outdoor
-17.83962,25.02763,outdoor
-17.83962,25.02769,outdoor
-17.83962,25.02775,outdoor
-17.83962,25.0278,outdoor
-17.83962,25.02786,outdoor
-17.83961,25.02792,outdoor
-17.8396,25.02798,outdoor
-17.83958,25.02804,outdoor
-17.83957,25.0281,outdoor
-17.83955,25.02817,outdoor
-17.83954,25.02823,outdoor
-17.83953,25.02829,outdoor
-17.83952,25.02834,outdoor
-17.83951,25.0284,outdoor
-17.8395,25.02845,outdoor
-17.8395,25.02851,outdoor
-17.8395,25.02857,outdoor
-17.8395,25.02863,outdoor
-17.8395,25.02869,outdoor
-17.83949,25.02876,outdoor
-17.8395,25.02882,outdoor
-17.8395,25.02888,outdoor
-17.8395,25.02895,outdoor
-17.8395,25.02901,outdoor
-17.83949,25.02908,outdoor
-17.83949,25.02915,outdoor
-17.83949,25.02922,outdoor
-17.83949,25.0293,outdoor
-17.83949,25.02937,outdoor
-17.83949,25.02944,outdoor
-17.83948,25.02951,outdoor
-17.83948,25.02958,outdoor
-17.83948,25.02965,outdoor
-17.83948,25.02972,outdoor
-17.83948,25.02979,outdoor
-17.83948,25.02986,outdoor
-17.83948,25.02992,outdoor
-17.83949,25.02998,outdoor
-17.8395,25.03005,outdoor
-17.83952,25.03011,outdoor
-17.83953,25.03017,outdoor
-17.83953,25.03025,outdoor
-17.83953,25.03031,outdoor
-17.83953,25.03038,outdoor
-17.83953,25.03044,outdoor
-17.83952,25.03051,outdoor
-17.83952,25.03058,outdoor
-17.83952,25.03065,outdoor
-17.83952,25.03071,outdoor
-17.83951,25.03078,outdoor
-17.8395,25.03085,outdoor
-17.83949,25.03091,outdoor
-17.83948,25.03098,outdoor
-17.83947,25.03104,outdoor
-17.83946,25.0311,outdoor
-17.83945,25.03116,outdoor
-17.83944,25.03122,outdoor
-17.83943,25.03127,outdoor
-17.83943,25.03131,outdoor
-17.83943,25.03136,outdoor
-17.83944,25.03141,outdoor
-17.83944,25.03147,outdoor
-17.83944,25.03152,outdoor
-17.83944,25.03157,outdoor
-17.83943,25.03162,outdoor
-17.83943,25.03168,outdoor
-17.83943,25.03174,outdoor
-17.83943,25.0318,outdoor
-17.83943,25.03185,outdoor
-17.83944,25.0319,outdoor
-17.83944,25.03194,outdoor
-17.83944,25.03198,outdoor
-17.83943,25.03202,outdoor
-17.83943,25.03207,outdoor
-17.83943,25.03212,outdoor
-17.83943,25.03217,outdoor
-17.83943,25.03222,outdoor
-17.83943,25.03227,outdoor
-17.83942,25.03232,outdoor
-17.83942,25.03237,outdoor
-17.83942,25.03243,outdoor
-17.83942,25.03249,outdoor
-17.83942,25.03255,outdoor
-17.83942,25.03261,outdoor
-17.83943,25.03266,outdoor
-17.83943,25.03272,outdoor
-17.83943,25.03278,outdoor
-17.83943,25.03284,outdoor
-17.83944,25.0329,outdoor
-17.83943,25.03296,outdoor
-17.83942,25.03302,outdoor
-17.8394,25.03308,outdoor
-17.83939,25.03315,outdoor
-17.83939,25.03321,outdoor
-17.83939,25.03328,outdoor
-17.83939,25.03334,outdoor
-17.83939,25.03341,outdoor
-17.83938,25.03347,outdoor
-17.83938,25.03354,outdoor
-17.83937,25.03361,outdoor
-17.83937,25.03368,outdoor
-17.83937,25.03375,outdoor
-17.83936,25.03382,outdoor
-17.83936,25.03389,outdoor
-17.83936,25.03396,outdoor
-17.83936,25.03403,outdoor
-17.83937,25.03409,outdoor
-17.83938,25.03416,outdoor
-17.83937,25.03423,outdoor
-17.83936,25.03431,outdoor
-17.83935,25.03439,outdoor
-17.83934,25.03447,outdoor
-17.83934,25.03454,outdoor
-17.83934,25.03461,outdoor
-17.83934,25.03469,outdoor
-17.83933,25.03476,outdoor
-17.83932,25.03484,outdoor
-17.83932,25.03491,outdoor
-17.83932,25.03499,outdoor
-17.83932,25.03506,outdoor
-17.83932,25.03513,outdoor
-17.83933,25.03521,outdoor
-17.83933,25.03528,outdoor
-17.83934,25.03535,outdoor
-17.83935,25.03542,outdoor
-17.83936,25.03549,outdoor
-17.83936,25.03556,outdoor
-17.83937,25.03563,outdoor
-17.83938,25.03569,outdoor
-17.83939,25.03576,outdoor
-17.83939,25.03582,outdoor
-17.8394,25.03589,outdoor
-17.83942,25.03594,outdoor
-17.83943,25.03601,outdoor
-17.83943,25.03607,outdoor
-17.83944,25.03613,outdoor
-17.83943,25.03619,outdoor
-17.83943,25.03626,outdoor
-17.83943,25.03632,outdoor
-17.83943,25.03639,outdoor
-17.83944,25.03646,outdoor
-17.83945,25.03653,outdoor
-17.83946,25.03659,outdoor
-17.83947,25.03665,outdoor
-17.83947,25.03672,outdoor
-17.83947,25.03678,outdoor
-17.83947,25.03684,outdoor
-17.83947,25.0369,outdoor
-17.83947,25.03696,outdoor
-17.83947,25.03702,outdoor
-17.83947,25.03708,outdoor
-17.83948,25.03714,outdoor
